FILE_NAME,FRAME_RATE,ANALOG_VIDEO_FRAME_RATIO,stance,footUp,load,firstMove,footDown,impact,followThrough,maxBatECAPVelTime,maxBatSSVelTime,maxBatAngVelTime,maxHipRotVelTime,maxTrunkRotVelTime,maxLeadElbowVelTime,maxRearElbowVelTime,maxLeadKneeVelTime,maxRearKneeVelTime,maxHipRotationTime,maxTrunkRotationTime,maxTrunkFlexionTime,maxTrunkLateralFlexionTime,maxShoulderAbdTime,maxLeadKneeFlexionTime,maxLeadElbowFlexionTime,maxRearKneeFlexionTime,maxRearElbowFlexionTime,maxLeadArmAngVelTime,maxLeadHandAngVelTime,maxHeadRotationTime,maxHeadLateralFlexionTime,maxHeadFlexionTime
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject7\Session2\Subject7 Tee 01.c3d",500,0,1.88800001144409,2.21600008010864,2.46799993515015,2.88800001144409,2.89400005340576,3.0220000743866,3.0699999332428,3.01799988746643,3.01799988746643,3.00200009346008,2.91599988937378,2.85199999809265,2.99799990653992,2.90199995040894,2.40400004386902,2.92199993133545,2.76799988746643,2.89800000190735,2.8840000629425,2.70199990272522,2.76600003242493,2.50399994850159,2.21600008010864,2.99799990653992,2.28800010681152,2.94600009918213,2.9760000705719,2.78999996185303,2.91000008583069,3.0220000743866
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject7\Session2\Subject7 Tee 02.c3d",500,0,1.88399994373322,2.2739999294281,2.48200011253357,2.89199995994568,2.89400005340576,3.0220000743866,3.0699999332428,3.01999998092651,3.01999998092651,3.00200009346008,2.96199989318848,2.86199998855591,3,2.90400004386902,2.41599988937378,2.91799998283386,2.76200008392334,2.90000009536743,2.88199996948242,2.7279999256134,2.50799989700317,2.52600002288818,2.2739999294281,3,2.2739999294281,2.95000004768372,2.97199988365173,2.68799996376038,2.91199994087219,3.0220000743866
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject7\Session2\Subject7 Tee 03.c3d",500,0,1.84200000762939,2.23000001907349,2.44799995422363,2.88800001144409,2.88599991798401,3.01799988746643,3.06599998474121,3.01200008392334,3.01200008392334,2.99799990653992,2.91000008583069,2.84599995613098,2.99600005149841,2.89400005340576,2.35599994659424,2.91199994087219,2.75600004196167,2.88599991798401,2.87800002098083,2.72000002861023,2.46199989318848,2.49399995803833,2.23000001907349,2.9779999256134,2.23000001907349,2.94199991226196,2.96000003814697,2.68799996376038,2.90400004386902,3.01799988746643
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject7\Session2\Subject7 Tee 04.c3d",500,0,1.90400004386902,2.25200009346008,2.46799993515015,2.88800001144409,2.90799999237061,3.01799988746643,3.06599998474121,3.01200008392334,3.01399993896484,2.99799990653992,2.9300000667572,2.83999991416931,2.99399995803833,2.89400005340576,2.39199995994568,2.91799998283386,2.75999999046326,2.88199996948242,2.87599992752075,2.70199990272522,2.76799988746643,2.52800011634827,2.25200009346008,2.9779999256134,2.25200009346008,2.94400000572205,2.97399997711182,2.76200008392334,2.90599989891052,3.01799988746643
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject7\Session2\Subject7 Tee 06.c3d",500,0,1.92200005054474,2.26399993896484,2.49000000953674,2.87400007247925,2.87599992752075,3.00999999046326,3.05999994277954,3.00600004196167,3.00600004196167,2.99000000953674,2.94000005722046,2.83400011062622,2.98600006103516,2.88800001144409,2.41799998283386,2.90400004386902,2.74799990653992,2.88199996948242,2.86999988555908,2.64800000190735,2.77800011634827,2.53600001335144,2.26399993896484,2.98200011253357,2.26399993896484,2.93600010871887,2.96399998664856,2.78399991989136,2.90000009536743,3.00999999046326
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject7\Session2\Subject7 Tee 08.c3d",500,0,1.90600001811981,2.26799988746643,2.48600006103516,2.8840000629425,2.90199995040894,3.01600003242493,3.06599998474121,3.01399993896484,3.01399993896484,2.99799990653992,2.9300000667572,2.83599996566772,2.99600005149841,2.89800000190735,2.4300000667572,2.93400001525879,2.76600003242493,2.88800001144409,2.87599992752075,2.68799996376038,2.75200009346008,2.56599998474121,2.26799988746643,3.00799989700317,2.26799988746643,2.94600009918213,2.95799994468689,2.77800011634827,2.90199995040894,3.01600003242493
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject7\Session2\Subject7 Tee 09.c3d",500,0,1.89199995994568,2.23799991607666,2.46399998664856,2.88599991798401,2.89000010490417,3.01600003242493,3.06599998474121,3.00799989700317,3.01200008392334,2.99399995803833,2.91799998283386,2.84599995613098,2.99200010299683,2.89199995994568,2.37599992752075,2.92199993133545,2.76399993896484,2.89000010490417,2.87599992752075,2.69000005722046,2.79800009727478,2.52600002288818,2.23799991607666,3.00999999046326,2.23799991607666,2.94000005722046,2.97000002861023,2.78600001335144,2.90799999237061,3.01600003242493
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject7\Session2\Subject7 Tee 10.c3d",500,0,1.87999999523163,2.25200009346008,2.47199988365173,2.8840000629425,2.90400004386902,3.01799988746643,3.06800007820129,3.01600003242493,3.01600003242493,3,2.92600011825562,2.85599994659424,2.99799990653992,2.89800000190735,2.42799997329712,2.91599988937378,2.76200008392334,2.89000010490417,2.87599992752075,2.69000005722046,2.75600004196167,2.5239999294281,2.25200009346008,2.97199988365173,2.25200009346008,2.94799995422363,2.96199989318848,2.78999996185303,2.90199995040894,3.01799988746643
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject7\Session2\Subject7 Tee 11.c3d",500,0,1.91999995708466,2.24600005149841,2.46399998664856,2.88199996948242,2.89800000190735,3.01399993896484,3.06399989128113,3.00999999046326,3.00999999046326,2.99399995803833,2.92000007629395,2.85800004005432,2.99200010299683,2.89400005340576,2.40199995040894,2.91400003433228,2.75799989700317,2.8840000629425,2.87400007247925,2.66199994087219,2.78600001335144,2.5220000743866,2.24600005149841,3.00200009346008,2.24600005149841,2.94000005722046,2.96799993515015,2.79200005531311,2.90199995040894,3.01399993896484
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject7\Session2\Subject7 Tee 12.c3d",500,0,1.9559999704361,2.27999997138977,2.48399996757507,2.89199995994568,2.90599989891052,3.0220000743866,3.07200002670288,3.01600003242493,3.01999998092651,3.00399994850159,2.93799996376038,2.83599996566772,3,2.90000009536743,2.41799998283386,2.9300000667572,2.76200008392334,2.88800001144409,2.87800002098083,2.70600008964539,2.78600001335144,2.54200005531311,2.27999997138977,3,2.27999997138977,2.94799995422363,2.97199988365173,2.80800008773804,2.91000008583069,3.0220000743866
